I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.012288689,-0.53528607,-0.49216065,0.36239606,0.33716026,-0.5518796,-0.11964529,-0.21493888,-0.1327394,0.034812722,0.23039322,0.20437056
0.08808658,-0.45813772,-0.47823128,0.2772466,0.36489254,-0.50425786,0.005881851,-0.04460393,0.045223836,0.17297453,0.21448575,0.16701257
0.09756132,-0.4118487,-0.44340774,0.23467189,0.34640434,-0.46457317,0.11795966,0.081443936,0.22318707,0.28269124,0.27811563,0.28655812
0.10703606,-0.38098934,-0.42251363,0.20274083,0.33716026,-0.43282542,0.25245303,0.23815209,0.37572697,0.34770855,0.30993056,0.3015013
0.25863186,-0.23440748,-0.40161952,0.021798221,0.39262486,-0.34551907,0.3555646,0.34035307,0.38843867,0.32739064,0.26220816,0.24172856
0.09756132,-0.3269855,-0.36679605,0.17080978,0.2909397,-0.3772668,0.4407437,0.39145356,0.42233643,0.28675482,0.23569572,0.21931376
0.00281395,-0.3887042,-0.35286662,0.26660293,0.23547511,-0.40107766,0.52143973,0.42211387,0.43081084,0.25830975,0.21448575,0.15954097
-0.025610263,-0.38098934,-0.3180431,0.2878903,0.19849868,-0.3772668,0.52592283,0.38804686,0.3545409,0.22986467,0.16146083,0.13712619
-0.37617555,-0.63557893,-0.297149,0.6497755,0.013616616,-0.496321,0.49005795,0.36079326,0.31640592,0.17297453,0.08192348,0.04746702
-0.47092292,-0.68186796,-0.2692902,0.734925,-0.051092114,-0.50425786,0.47660863,0.32672626,0.2782709,0.11608436,-0.02412633,-0.087021746
-0.6604177,-0.8130201,-0.2483961,0.93715495,-0.15277724,-0.5598165,0.4362606,0.29606596,0.25708482,0.087639295,-0.21501596,-0.17668091
-0.575145,-0.8130201,-0.30411372,0.8839365,-0.078824416,-0.59156424,0.4317775,0.29606596,0.22742428,0.095766455,-0.23622593,-0.15426612
-0.395125,-0.68186796,-0.32500783,0.7029939,0.022860719,-0.5360057,0.40936193,0.28925258,0.19352654,0.087639295,-0.15668859,-0.09449334
-0.35722607,-0.64329374,-0.3110784,0.6497755,0.032104824,-0.50425786,0.4676424,0.39826694,0.3418292,0.09983004,-0.11957116,-0.057135347
-0.2814282,-0.55843055,-0.297149,0.5433387,0.059837136,-0.45663625,0.57523704,0.5209081,0.4816575,0.18110168,-0.055941273,0.0026374296
-0.2814282,-0.53528607,-0.27625492,0.52205133,0.05059303,-0.43282542,0.5886864,0.54134834,0.52402973,0.22580108,-0.02412633,0.03999542
-0.20563027,-0.48899707,-0.29018432,0.44754556,0.096813545,-0.40901458,0.5617878,0.5686019,0.53250414,0.23392825,0.023596086,0.10723979
-0.23405448,-0.4118487,-0.1996432,0.42625818,0.022860719,-0.32964516,0.5886864,0.612889,0.57063913,0.30300915,0.09783095,0.21931376
-0.25300395,-0.27298164,-0.060349148,0.33046502,-0.078824416,-0.17884323,0.6155851,0.6162957,0.63843465,0.35177213,0.16676334,0.31644452
-0.24352922,-0.110970095,0.08590959,0.21338452,-0.17126545,-0.012167422,0.611102,0.6197024,0.6426719,0.3395814,0.2409982,0.4061037
-0.19615553,0.08961563,0.22520362,0.053729266,-0.24521828,0.17038228,0.71421355,0.6708029,0.7358907,0.43304378,0.2463007,0.50323445
-0.1108829,0.15904915,0.21823893,-0.052707564,-0.19899777,0.20213005,0.7276629,0.6537694,0.73165345,0.4533617,0.19327578,0.48081967
-0.30037764,-0.049251415,0.17645071,0.20274083,-0.26370648,0.06720201,0.69179803,0.6060756,0.6426719,0.38021722,0.15085585,0.3762173
-0.44249868,-0.20354812,0.1485919,0.38368344,-0.30992702,-0.020104365,0.5976527,0.5209081,0.57063913,0.30707273,0.09783095,0.3015013
-0.17720605,-0.041536577,0.092874296,0.12823506,-0.15277724,0.027517295,0.45419306,0.37442005,0.43504804,0.18922885,0.05541103,0.23425694
-0.25300395,-0.12639977,0.071980186,0.2240282,-0.17126545,-0.020104365,0.4362606,0.30287936,0.39691305,0.18922885,0.028898578,0.18942736
-0.46144816,-0.35013,0.016262574,0.50076395,-0.23597418,-0.17090629,0.40936193,0.24155879,0.36301535,0.15265661,-0.008218855,0.13712619
-0.3382766,-0.28841132,-0.011596234,0.39432713,-0.15277724,-0.1550324,0.39591262,0.23815209,0.3418292,0.12014795,-0.034731306,0.084824994
-0.23405448,-0.303841,-0.10213736,0.3517524,-0.051092114,-0.210591,0.3690139,0.1904583,0.30793145,0.08357571,-0.061243758,0.03999542
-0.17720605,-0.42727837,-0.25536078,0.39432713,0.087569445,-0.36139292,0.3600477,0.23815209,0.2782709,0.038876306,-0.061243758,0.017580625
-0.3382766,-0.43499318,-0.15089026,0.4901203,-0.06033621,-0.30583432,0.3465984,0.32331955,0.2909826,0.034812722,-0.08775621,0.084824994
-0.395125,-0.3887042,-0.060349148,0.4901203,-0.14353314,-0.23440182,0.38246328,0.29265928,0.2528476,-0.022077424,-0.16729356,0.069881804
-0.5372461,-0.43499318,0.002333171,0.5965571,-0.2544624,-0.21852794,0.44522685,0.33353966,0.3121687,0.0023040667,-0.066546254,0.13712619
-0.58461976,-0.4195635,0.051086087,0.61784446,-0.31917113,-0.17884323,0.4272944,0.2790325,0.22742428,-0.04239534,-0.10366368,0.12218299
-0.31932712,-0.16497396,0.08590959,0.2878903,-0.20824187,-0.03597825,0.48557484,0.39145356,0.37572697,0.13640228,0.012991106,0.20437056
-0.64146817,-0.06468108,0.42021528,0.39432713,-0.5872501,0.210067,0.65593314,0.44936746,0.38420144,0.04700347,-0.098361194,0.13712619
-0.55619556,-0.19583328,0.23216833,0.44754556,-0.42085627,0.03545424,1.014582,0.9024584,0.75283957,0.25424615,-0.22562096,-0.16173771
0.07861185,0.17447881,0.1068037,-0.16978808,-0.0326039,0.14657146,0.5124735,0.88201827,1.570623,1.5789739,1.2378664,0.8170416
2.2862256,1.4860008,-0.3459019,-2.3091683,1.3447677,0.56722945,-1.1148962,-0.36483365,2.3502715,3.8870885,4.318613,3.1332366
5.0623236,2.0646136,-1.8572422,-4.2676063,3.702014,0.0037064643,-3.3743846,-2.3407192,1.4053714,4.110586,5.6654463,4.6574426
4.256971,0.75309145,-2.4492419,-2.9052145,3.702014,-1.0042853,-4.9031262,-5.0013514,-3.4504826,-1.0461001,1.730998,2.9912763
2.3620236,-0.22669263,-1.9408187,-1.1702943,2.4448156,-1.2185829,-3.576125,-4.459686,-4.937747,-3.7036827,-1.4133788,0.7572688
1.1776813,-0.010677238,-0.8821839,-0.6487538,1.1598855,-0.50425786,-1.4331971,-1.8058673,-2.1623676,-1.8222444,-0.88843226,0.3612741
0.09756132,0.14361946,0.05805078,-0.14850071,0.0043725115,0.10688673,-0.3706996,-0.62714946,-0.84035516,-0.88762045,-0.6127028,0.15954097
-0.12983236,0.15133432,0.23216833,-0.042063877,-0.21748598,0.210067,0.17624012,0.054190338,-0.10307886,-0.2740195,-0.32106578,0.09229659
-0.16773131,0.13590464,0.24609771,-0.010132829,-0.24521828,0.210067,0.37798017,0.28243917,0.121493794,-0.10741265,-0.2574359,0.025052221
-0.09193342,0.15133432,0.19734481,-0.052707564,-0.18050955,0.18625617,0.4676424,0.37101334,0.22318707,-0.08709474,-0.27334335,-0.04966375
-0.12035764,0.14361946,0.21823893,-0.031420194,-0.20824187,0.19419311,0.53488904,0.42211387,0.3418292,-0.0058230977,-0.20971349,-0.03472056
-0.3856503,0.13590464,0.40628585,0.117591366,-0.46707678,0.3053103,0.5617878,0.38804686,0.30793145,-0.013950261,-0.23622593,-0.09449334
-0.41407448,0.25162718,0.5316505,0.053729266,-0.5595178,0.4323014,0.530406,0.39486024,0.3121687,0.06325779,-0.16729356,-0.116908126
-0.6509429,0.03561178,0.5037917,0.33046502,-0.6519588,0.3053103,0.5393722,0.36079326,0.24013595,-0.03020459,-0.24683091,-0.14679451
-0.83096296,-0.13411461,0.4898623,0.5539824,-0.7259117,0.210067,0.52143973,0.36079326,0.22318707,-0.066776834,-0.2998558,-0.1990957
-0.575145,0.051041447,0.4689682,0.2772466,-0.5872501,0.28943643,0.5079904,0.33353966,0.19352654,-0.12366699,-0.2998558,-0.1916241
-0.7172661,-0.0878256,0.44807404,0.45818922,-0.64271474,0.210067,0.5124735,0.33013296,0.21894985,-0.15211205,-0.32636824,-0.2140389
-0.6888419,-0.06468108,0.44807404,0.42625818,-0.63347065,0.21800394,0.5124735,0.32672626,0.21471263,-0.15211205,-0.35818323,-0.37841403
-0.36670083,0.18219365,0.4411094,0.07501663,-0.4763209,0.34499502,0.5483384,0.32672626,0.21047541,-0.14804848,-0.34757823,-0.40082884
-0.75516504,0.012467268,0.5734387,0.41561452,-0.74439985,0.32912114,0.53488904,0.32331955,0.21894985,-0.13585772,-0.35818323,-0.38588566
-0.72674084,-0.0029624044,0.5246858,0.4049708,-0.69817936,0.29737335,0.4990242,0.33694637,0.2062382,-0.1196034,-0.34227577,-0.40082884
-0.47092292,0.18990849,0.5177211,0.12823506,-0.578006,0.38467973,0.4721255,0.34375975,0.17234044,-0.18462071,-0.3687882,-0.39335722
-0.69831663,0.18219365,0.6779092,0.25595927,-0.7906204,0.47992307,0.4317775,0.2517789,0.05793549,-0.26995593,-0.40060318,-0.38588566
-0.6225187,0.16676398,0.6082622,0.23467189,-0.7074235,0.42436448,0.40936193,0.14617121,-0.09460442,-0.33090967,-0.44832557,-0.34852764
-0.5372461,0.14361946,0.5177211,0.20274083,-0.6149824,0.3688059,0.30176726,0.04056355,-0.19206049,-0.39592698,-0.51195544,-0.31116965
-0.46144816,0.12047497,0.44807404,0.17080978,-0.5225414,0.31324726,0.16279079,-0.04801063,-0.32341427,-0.5097073,-0.46953553,-0.28128326
-0.43302396,0.09733046,0.40628585,0.17080978,-0.48556498,0.2814995,0.08657787,-0.12636471,-0.39120978,-0.61536044,-0.4377206,-0.24392529
-0.43302396,0.105045296,0.42021528,0.17080978,-0.48556498,0.29737335,0.010364964,-0.28647956,-0.50561476,-0.6478691,-0.40060318,-0.2140389
-0.41407448,0.105045296,0.39235646,0.1601661,-0.4578327,0.27356255,-0.05239861,-0.4091207,-0.5945964,-0.6478691,-0.3687882,-0.16920932
-0.3856503,0.105045296,0.37842706,0.13887875,-0.43934447,0.26562563,-0.13309462,-0.4363743,-0.5479869,-0.5178345,-0.32106578,-0.09449334
-0.31932712,0.15133432,0.37842706,0.07501663,-0.41161215,0.28943643,-0.16895953,-0.40230733,-0.49714032,-0.4081177,-0.18320101,-0.019777361
-0.24352922,0.25162718,0.40628585,-0.042063877,-0.39312398,0.36086893,-0.10619596,-0.32054657,-0.34036317,-0.298401,-0.11426867,0.032523822
-0.016135523,0.42906842,0.39235646,-0.2868686,-0.2729506,0.44023836,-0.043432385,-0.1774652,-0.18358605,-0.18055712,-0.098361194,0.06241021
-0.07298395,0.46764258,0.4689682,-0.2762249,-0.3469034,0.5037339,0.06416231,-0.034383833,-0.06494388,-0.15211205,-0.08245372,0.09976819
-0.10140816,0.4444981,0.47593287,-0.25493753,-0.37463576,0.49579695,0.15830766,0.074630536,0.036749396,-0.11553982,-0.055941273,0.12218299
-0.08245868,0.42906842,0.44807404,-0.25493753,-0.33765933,0.47198611,0.2434868,0.20749179,0.16810322,-0.08709474,-0.04533629,0.16701257
-0.08245868,0.40592387,0.42717996,-0.23365016,-0.31917113,0.44817528,0.27486858,0.23815209,0.2528476,-0.054586083,-0.018823838,0.18942736
-0.035085,0.41363874,0.39932114,-0.26558122,-0.2821947,0.44023836,0.27038547,0.24496548,0.22742428,-0.026141008,-0.029428815,0.19689897
-0.34775135,0.37506455,0.5943328,-0.06335125,-0.56876194,0.52754474,0.38246328,0.33013296,0.2528476,-0.0017595151,-0.10896617,0.3015013
-0.34775135,0.41363874,0.6291563,-0.08463862,-0.59649426,0.56722945,0.48557484,0.41530046,0.3545409,0.018558394,-0.11426867,0.30897292
-0.24352922,0.50621676,0.63612103,-0.21236281,-0.5502737,0.6227881,0.5483384,0.4595875,0.42233643,0.04700347,-0.11426867,0.26414335
-0.41407448,0.48307225,0.7405915,-0.10592598,-0.69817936,0.6624728,0.5842033,0.46299422,0.4265736,0.038876306,-0.11426867,0.24920014
-0.4898724,0.3827794,0.70576805,0.011154536,-0.7074235,0.59104025,0.57523704,0.46299422,0.40962476,-0.00988668,-0.11426867,0.21184216
-0.5656703,0.305631,0.6918386,0.10694769,-0.7351558,0.5513556,0.5797202,0.44596076,0.3799642,-0.06271325,-0.11426867,0.20437056
-0.66989243,0.18219365,0.65701514,0.24531557,-0.76288813,0.4640492,0.5842033,0.44936746,0.3799642,-0.09928548,-0.08775621,0.20437056
-0.55619556,0.25162718,0.63612103,0.13887875,-0.6889353,0.48786,0.57523704,0.43914732,0.3291176,-0.10741265,-0.08245372,0.20437056
-0.16773131,0.5447909,0.62219167,-0.2868686,-0.49480912,0.630725,0.59316957,0.46299422,0.37572697,-0.050522503,-0.061243758,0.20437056
-0.10140816,0.66822827,0.68487394,-0.4039491,-0.5040532,0.72596836,0.5797202,0.510688,0.4011503,-0.03833176,-0.04533629,0.20437056
-0.2814282,0.61422443,0.76148564,-0.26558122,-0.64271474,0.7418422,0.530406,0.5209081,0.4562342,0.0063676494,-0.0400338,0.21931376
-0.27195343,0.61422443,0.75452095,-0.26558122,-0.64271474,0.7418422,0.4721255,0.40508035,0.49860635,0.03074914,-0.013521346,0.29402974
-0.34775135,0.5756503,0.7684504,-0.20171914,-0.67969114,0.73390526,0.39142948,0.38123342,0.47318304,0.034812722,-0.0029163659,0.21184216
-0.31932712,0.56793547,0.74755627,-0.21236281,-0.6519588,0.7180314,0.30625036,0.43914732,0.52402973,0.10389362,0.066016,0.21184216
-0.3856503,0.5756503,0.81023854,-0.18043177,-0.7259117,0.75771606,0.52592283,0.52772146,0.48589474,0.05919422,-0.098361194,0.10723979
-0.4235492,0.5525058,0.81023854,-0.14850071,-0.74439985,0.74977916,0.96975094,1.2431283,1.2401198,0.64435,0.14555337,-0.004834167
0.59972245,1.2854152,0.7196975,-1.2235128,-0.18975365,1.0672569,0.40487882,1.2397217,2.299425,2.3673089,2.1551971,1.496957
3.356871,2.4734998,-0.24143142,-3.5970538,1.7977287,1.1307524,-1.0476495,0.13595112,3.0748363,4.6957417,5.310179,3.8803968
5.0433745,2.5043592,-1.4463247,-4.5549855,3.4154468,0.4640492,-3.2040265,-2.861944,-0.05646944,2.432326,4.5148053,4.1045446
3.176851,0.77623606,-1.6343716,-2.319812,2.6389418,-0.5280688,-4.4458485,-5.8019257,-5.509772,-3.4436138,-0.28394833,1.7958208
1.7177414,0.105045296,-1.1677366,-1.0319264,1.6128466,-0.6074382,-2.9215906,-4.054289,-4.8148675,-3.963752,-1.9383253,0.22678536
0.69446975,0.8456695,0.2600271,-0.97870797,0.16152227,0.5831033,-0.9983353,-1.3732165,-1.7725435,-1.708464,-1.005087,0.05493861
-0.66989243,0.4753574,0.92167383,0.04308559,-0.9385261,0.77358997,0.07761165,-0.2830729,-0.61578244,-0.7697766,-0.55967784,0.084824994
-0.60356927,0.2747717,0.6918386,0.14952241,-0.753644,0.5354817,0.4631593,0.2790325,-0.07765555,-0.33090967,-0.41120812,0.15954097
-0.7646398,0.25162718,0.78934443,0.25595927,-0.90154964,0.5751664,0.41832814,0.24496548,-0.081892766,-0.39999056,-0.46423304,-0.004834167
-0.7456903,0.15904915,0.68487394,0.30917767,-0.8183527,0.47198611,0.4407437,0.29606596,0.08335882,-0.30652815,-0.37939322,-0.042192157
-0.30037764,0.5370761,0.70576805,-0.20171914,-0.6149824,0.67834663,0.40487882,0.26540568,0.100307696,-0.31465533,-0.37939322,-0.14679451
-0.19615553,0.56793547,0.6639798,-0.2868686,-0.54102963,0.6704097,0.39591262,0.28584588,0.15539156,-0.2780831,-0.34227577,-0.22898209
-0.14878184,0.56793547,0.6152269,-0.30815595,-0.48556498,0.638662,0.37798017,0.28243917,0.14267989,-0.24557443,-0.32106578,-0.1916241
-0.34775135,0.5756503,0.77541506,-0.20171914,-0.6889353,0.73390526,0.41384506,0.29265928,0.14267989,-0.24557443,-0.32106578,-0.2140389
-0.49934712,0.5525058,0.8659562,-0.10592598,-0.8183527,0.77358997,0.5124735,0.41189373,0.28250813,-0.20493862,-0.28925082,-0.16173771
-0.60356927,0.59107995,0.9773915,-0.07399493,-0.9385261,0.8529594,0.63800067,0.47321436,0.29945704,-0.21712936,-0.28925082,-0.17668091
-0.75516504,0.50621676,1.0122149,0.07501663,-1.0402112,0.83708555,0.68283176,0.46640092,0.2782709,-0.18462071,-0.2680409,-0.15426612
-0.5372461,0.67594314,0.99828553,-0.16978808,-0.92928195,0.916455,0.68283176,0.4289272,0.23166151,-0.17649354,-0.28925082,-0.13185132
-0.48039764,0.72223216,1.0052502,-0.23365016,-0.90154964,0.9402658,0.68731487,0.40508035,0.19352654,-0.19274788,-0.33167076,-0.13185132
-0.7456903,0.50621676,1.0052502,0.06437295,-1.0309671,0.8291486,0.66041625,0.38464013,0.1850521,-0.22525652,-0.39530066,-0.17668091
-0.69831663,0.5447909,1.0052502,0.011154536,-1.012479,0.8529594,0.65593314,0.34375975,0.096070476,-0.3227825,-0.5172579,-0.37094244
-0.7456903,0.5139316,1.0122149,0.053729266,-1.0402112,0.84502244,0.6424838,0.33013296,0.045223836,-0.37560907,-0.57558537,-0.44565842
-0.793064,0.5370761,1.0679326,0.07501663,-1.1049199,0.88470715,0.5483384,0.24155879,-0.031046122,-0.43656278,-0.55967784,-0.40830043
-0.6509429,0.637369,1.0540031,-0.07399493,-1.021723,0.9243919,0.34211525,0.047376942,-0.19629769,-0.54221594,-0.59679526,-0.39335722
-0.7362156,0.4522129,0.9564973,0.09630401,-0.99399066,0.77358997,0.15382455,-0.10251781,-0.35307488,-0.63974196,-0.6551227,-0.36347082
-0.69831663,0.40592387,0.8798857,0.10694769,-0.92928195,0.71009445,0.046229858,-0.2524126,-0.5183264,-0.7860309,-0.6922401,-0.35599926
-0.72674084,0.32877555,0.83113265,0.18145347,-0.9107938,0.638662,0.010364964,-0.34439346,-0.5861219,-0.8307303,-0.6710301,-0.32611287
-0.77411455,0.2747717,0.82416797,0.24531557,-0.92928195,0.60691416,-0.047915496,-0.40230733,-0.60730803,-0.7738401,-0.63391274,-0.28128326
-0.40459973,0.5525058,0.7963092,-0.15914439,-0.7259117,0.73390526,-0.17344263,-0.41934085,-0.56917304,-0.72101355,-0.50135046,-0.24392529
-0.06350921,0.79938054,0.77541506,-0.52102965,-0.5502737,0.8529594,-0.17344263,-0.38186714,-0.49714032,-0.6234876,-0.3740907,-0.1990957
0.00281395,0.8533844,0.7684504,-0.58489174,-0.51329726,0.8767702,-0.13309462,-0.30351305,-0.3657865,-0.52189803,-0.35818323,-0.16173771
0.031238163,0.8302399,0.7266621,-0.5955354,-0.46707678,0.83708555,-0.047915496,-0.1536183,-0.19206049,-0.38779983,-0.32636824,-0.124379724
-0.025610263,0.8456695,0.78237975,-0.56360435,-0.54102963,0.8767702,0.18968946,0.009903257,-0.07341832,-0.24151085,-0.29455334,-0.087021746
-0.15825658,0.83795464,0.87292093,-0.48909858,-0.66120297,0.9243919,0.3286659,0.1700181,0.036749396,-0.2090022,-0.2680409,-0.06460695
-0.15825658,0.8302399,0.8659562,-0.48909858,-0.66120297,0.916455,0.44522685,0.26540568,0.13844268,-0.20087503,-0.24152842,-0.03472056
-0.21510501,0.7685212,0.85899144,-0.4145928,-0.67969114,0.88470715,0.57523704,0.36419997,0.23166151,-0.17649354,-0.21501596,-0.012305765
-0.35722607,0.6913728,0.88685036,-0.2762249,-0.7721322,0.86089635,0.68283176,0.4800277,0.32488036,-0.1643028,-0.19380601,0.017580625
-0.30037764,0.75309145,0.9007797,-0.3507307,-0.74439985,0.8926441,0.7366292,0.5379416,0.38420144,-0.13992131,-0.18320101,0.05493861
-0.16773131,0.86109924,0.9007797,-0.49974227,-0.67969114,0.9561397,0.7231798,0.57541525,0.4265736,-0.13179414,-0.15668859,0.17448416
0.031238163,0.9999662,0.8798857,-0.7126159,-0.56876194,1.0116982,0.68283176,0.5515684,0.45199695,-0.13179414,-0.1407811,0.20437056
0.1165108,1.0308255,0.8450621,-0.776478,-0.5040532,1.0037613,0.5079904,0.4595875,0.43504804,-0.13179414,-0.11426867,0.24172856
-0.12035764,0.9768218,0.97042674,-0.60617906,-0.7074235,1.051383,0.45419306,0.43574062,0.4180992,-0.14804848,-0.07184874,0.3612741
-0.19615553,0.96139205,1.0191797,-0.5529607,-0.7721322,1.0751939,0.48109174,0.42211387,0.40538752,-0.15617563,-0.029428815,0.31644452
-0.46144816,0.9228179,1.1724031,-0.38266176,-1.0032347,1.1386894,0.4990242,0.40508035,0.38420144,-0.13585772,-0.0029163659,0.27908653
-0.35722607,0.9073882,1.081862,-0.42523646,-0.89230555,1.0751939,0.5573046,0.39486024,0.37572697,-0.13179414,-0.034731306,0.25667176
-0.09193342,0.87652886,0.85899144,-0.5529607,-0.6149824,0.9402658,0.4990242,0.37101334,0.35030368,-0.10741265,-0.08775621,0.21184216
-0.3098524,0.83795464,0.98435616,-0.4039491,-0.8091087,0.98788744,0.4676424,0.36760667,0.33335477,-0.11553982,-0.13017614,0.18942736
-0.3098524,0.822525,0.97042674,-0.39330542,-0.7906204,0.97201353,0.4407437,0.35397986,0.31640592,-0.18055712,-0.17789854,0.15954097
-0.34775135,0.7839508,0.96346205,-0.34008703,-0.8091087,0.9482027,0.37349704,0.34716645,0.29521984,-0.20087503,-0.22562096,0.17448416
-0.395125,0.7608063,0.9773915,-0.30815595,-0.846085,0.9482027,0.45419306,0.33353966,0.2782709,-0.23338369,-0.2680409,0.13712619
-0.40459973,0.729947,0.96346205,-0.2762249,-0.8368409,0.9243919,0.5169566,0.32672626,0.2782709,-0.21712936,-0.24683091,0.12218299
-0.4235492,0.71451735,0.9564973,-0.25493753,-0.8368409,0.908518,0.530406,0.33694637,0.2782709,-0.20087503,-0.22031847,0.13712619
-0.395125,0.6990876,0.92167383,-0.26558122,-0.8091087,0.88470715,0.5438553,0.35738656,0.2740337,-0.18055712,-0.18850352,0.15206937
-0.4235492,0.66051346,0.91470915,-0.21236281,-0.8183527,0.8529594,0.49005795,0.40167364,0.30369422,-0.1643028,-0.15668859,0.21184216
-0.20563027,0.81481016,0.88685036,-0.44652382,-0.6889353,0.9243919,0.4586762,0.40167364,0.31640592,-0.13992131,-0.13547862,0.24172856
-0.025610263,0.93824756,0.8659562,-0.63811016,-0.5872501,0.97201353,0.40936193,0.36419997,0.2782709,-0.11553982,-0.10896617,0.28655812
-0.12983236,0.87652886,0.893815,-0.542317,-0.6519588,0.9561397,0.38246328,0.34035307,0.2528476,-0.19274788,-0.10896617,0.29402974
-0.34775135,0.868814,1.0400739,-0.4039491,-0.86457324,1.035509,0.3600477,0.29947266,0.22742428,-0.17649354,-0.07184874,0.21931376
-0.49934712,0.8302399,1.1166855,-0.29751226,-0.9847466,1.05932,0.3465984,0.2517789,0.1892893,-0.2090022,-0.14608361,0.16701257
-0.4235492,0.80709535,1.0331091,-0.31879964,-0.89230555,1.0037613,0.3152166,0.20749179,0.13844268,-0.30652815,-0.26273838,0.10723979
-0.32880187,0.7839508,0.9495326,-0.3507307,-0.79986453,0.9402658,0.33314905,0.17683151,0.091833256,-0.35935473,-0.2998558,0.06241021
-0.2814282,0.75309145,0.88685036,-0.36137438,-0.7351558,0.8926441,0.44522685,0.20749179,0.040986616,-0.42437205,-0.35818323,0.032523822
-0.21510501,0.73766184,0.82416797,-0.39330542,-0.6519588,0.8529594,0.4721255,0.23133868,0.024037736,-0.4121813,-0.35288075,-0.004834167
-0.3856503,0.7068025,0.92167383,-0.2762249,-0.79986453,0.8926441,0.4676424,0.21089849,0.024037736,-0.4162449,-0.35288075,-0.02724896
-0.5372461,0.6990876,1.0191797,-0.18043177,-0.9477701,0.9402658,0.4676424,0.20749179,0.024037736,-0.4162449,-0.35818323,-0.15426612
-0.49934712,0.66822827,0.97042674,-0.18043177,-0.89230555,0.9005811,0.49454108,0.193865,0.024037736,-0.4121813,-0.35288075,-0.2215105
-0.50882185,0.65279865,0.96346205,-0.16978808,-0.89230555,0.88470715,0.5079904,0.1904583,0.024037736,-0.40405416,-0.33697328,-0.16173771
-0.5656703,0.56793547,0.9286386,-0.07399493,-0.89230555,0.82121164,0.47660863,0.18705161,0.019800514,-0.37560907,-0.3104608,-0.116908126
-0.44249868,0.637369,0.9077444,-0.19107544,-0.8183527,0.84502244,0.4586762,0.20408511,0.036749396,-0.3634183,-0.29455334,-0.06460695
-0.08245868,0.9073882,0.8798857,-0.58489174,-0.62422657,0.9640766,0.4272944,0.24496548,0.12573102,-0.34310043,-0.27864587,-0.012305765
0.0407129,0.93824756,0.82416797,-0.6700412,-0.5317855,0.9482027,0.40487882,0.24155879,0.15115432,-0.3227825,-0.2521334,0.017580625
-0.20563027,0.87652886,0.942568,-0.48909858,-0.7259117,0.98788744,0.40039572,0.24155879,0.15962876,-0.31059176,-0.2521334,0.03999542
-0.40459973,0.8533844,1.0679326,-0.37201804,-0.9107938,1.0434461,0.40039572,0.24155879,0.19776374,-0.29027385,-0.27334335,0.05493861
-0.48039764,0.7916657,1.0679326,-0.2762249,-0.9477701,1.0116982,0.40039572,0.24155879,0.163866,-0.298401,-0.27334335,0.084824994
-0.52777135,0.77623606,1.0888268,-0.24429385,-0.9847466,1.0196352,0.4272944,0.24155879,0.14691712,-0.29433742,-0.27334335,0.09229659
-0.37617555,0.83795464,1.0331091,-0.37201804,-0.8738174,1.0196352,0.48109174,0.2790325,0.13420545,-0.298401,-0.27334335,0.06241021
-0.41407448,0.81481016,1.0400739,-0.32944334,-0.89230555,1.0037613,0.5169566,0.29606596,0.100307696,-0.3268461,-0.27864587,0.032523822
-0.55619556,0.7685212,1.102756,-0.21236281,-1.012479,1.0196352,0.5124735,0.2756258,0.12996824,-0.3268461,-0.2680409,0.010109027
-0.50882185,0.7453767,1.0470384,-0.23365016,-0.9477701,0.9799505,0.5124735,0.27221906,0.17657766,-0.3674819,-0.3157633,-0.012305765
-0.49934712,0.6913728,0.9913209,-0.20171914,-0.90154964,0.916455,0.5393722,0.24837218,0.14267989,-0.4081177,-0.35818323,-0.04966375
-0.48039764,0.683658,0.97042674,-0.21236281,-0.8830614,0.9005811,0.5528215,0.24837218,0.12996824,-0.37967265,-0.3104608,-0.04966375
-0.44249868,0.6065096,0.8659562,-0.16978808,-0.7906204,0.8053378,0.52143973,0.24496548,0.113019355,-0.37560907,-0.2998558,-0.019777361
-0.34775135,0.67594314,0.8659562,-0.2762249,-0.74439985,0.83708555,0.49005795,0.25859228,0.0791216,-0.3634183,-0.27334335,-0.019777361
-0.30037764,0.81481016,0.9564973,-0.39330542,-0.7813763,0.9640766,0.5079904,0.28243917,0.12996824,-0.34716398,-0.24152842,0.0026374296
-0.27195343,0.75309145,0.8798857,-0.37201804,-0.7259117,0.8926441,0.44970995,0.2517789,0.04946106,-0.39999056,-0.28925082,0.017580625
-0.21510501,0.72223216,0.81023854,-0.38266176,-0.64271474,0.83708555,0.3600477,0.227932,-0.047995,-0.4121813,-0.2998558,0.017580625
-0.15825658,0.6913728,0.74755627,-0.39330542,-0.578006,0.7815269,0.38694638,0.18364489,-0.022571683,-0.40405416,-0.28925082,-0.004834167
-0.16773131,0.65279865,0.71273273,-0.36137438,-0.5595178,0.7418422,0.37798017,0.17342481,0.011326077,-0.37967265,-0.2680409,-0.042192157
-0.16773131,0.6219393,0.68487394,-0.32944334,-0.54102963,0.71009445,0.3690139,0.14276451,0.011326077,-0.37560907,-0.26273838,-0.057135347
-0.16773131,0.6065096,0.6709446,-0.32944334,-0.5317855,0.69422054,0.39142948,0.1700181,0.06640993,-0.35122755,-0.24152842,-0.09449334
