I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.88354814,-1.0376192,-1.5664994,-0.34980297,1.2207798,-2.021797,0.6770958,1.8644377,1.5921085,0.60042614,0.09537579,-0.2651349
0.7205138,-0.936353,-1.3266935,-0.25533822,1.0184355,-1.7392257,0.6195196,1.4007666,1.2626401,0.4523506,0.09537579,-0.2651349
0.45965898,-0.81258315,-0.9530431,-0.095474795,0.70194817,-1.326237,0.4961421,0.9208263,0.8958736,0.32446715,0.09537579,-0.22227857
0.20812029,-0.6663096,-0.57939255,0.04985559,0.3854608,-0.88064396,0.35631424,0.4896936,0.59127104,0.15619951,0.09537579,-0.1365659
-0.015469629,-0.4412734,-0.20574203,0.15885338,0.089726746,-0.4133147,0.2658374,0.18464683,0.3426158,-0.012068154,0.082779944,-0.050853226
-0.17384583,-0.2724963,0.073101655,0.22425205,-0.12818256,-0.065534785,0.23293675,-0.022784967,0.11882611,-0.09956733,0.051290326,0.017716909
-0.29495698,-0.19373363,0.2571385,0.28965074,-0.28383204,0.15182768,0.20826124,-0.18954387,-0.0365834,-0.16014369,0.013502777,-0.007996892
-0.31824765,-0.09246736,0.3352147,0.2751177,-0.33052692,0.27137703,0.17536058,-0.27088967,-0.11117997,-0.24091217,-0.005390998,-0.007996892
-0.33688012,0.053806156,0.43002155,0.24605161,-0.3875984,0.43439886,0.15068507,-0.31562984,-0.17334378,-0.24091217,-0.043178547,-0.007996892
-0.3974357,0.15507244,0.54713595,0.26058465,-0.47579977,0.6082888,0.1177844,-0.31156257,-0.22929122,-0.23418146,-0.062072318,-0.007996892
-0.40675196,0.18882786,0.58059716,0.25331816,-0.49655303,0.6626294,0.0931089,-0.31156257,-0.22307481,-0.23418146,-0.030582696,-0.007996892
-0.37414512,0.2450869,0.5694434,0.21698554,-0.47579977,0.67349756,0.0931089,-0.31156257,-0.20442568,-0.20052792,-0.030582696,-0.042281955
-0.34153825,0.30134594,0.55828965,0.17338642,-0.4550465,0.68436563,0.07665857,-0.31156257,-0.19199292,-0.20052792,-0.030582696,-0.050853226
-0.35085452,0.29009414,0.56386656,0.18065295,-0.46023482,0.68436563,0.043757897,-0.31156257,-0.1671274,-0.20725863,-0.030582696,-0.050853226
-0.37414512,0.23383509,0.56386656,0.21698554,-0.47061145,0.6626294,0.051983062,-0.31156257,-0.15469465,-0.24091217,-0.030582696,-0.050853226
-0.38811952,0.20007966,0.56386656,0.2387851,-0.48098812,0.6408932,0.019082393,-0.31156257,-0.1671274,-0.27456573,-0.043178547,-0.050853226
-0.40209383,0.16632424,0.56386656,0.26058465,-0.4861764,0.6300251,0.010857226,-0.31562984,-0.19199292,-0.2947578,-0.068370245,-0.042281955
-0.4253845,0.1100652,0.56386656,0.29691726,-0.50174135,0.5974207,0.010857226,-0.33189902,-0.20442568,-0.32841134,-0.062072318,-0.007996892
-0.4347007,0.08756158,0.56386656,0.3114503,-0.50692964,0.5865526,0.010857226,-0.33596632,-0.22307481,-0.3486035,-0.08726402,-0.007996892
-0.4114101,0.14382061,0.56386656,0.2751177,-0.49136472,0.61915696,0.019082393,-0.39290836,-0.28523862,-0.382257,-0.09356194,-0.007996892
-0.369487,0.2450869,0.56386656,0.209719,-0.47061145,0.6626294,-0.0055931094,-0.43764856,-0.34740245,-0.40244913,-0.09356194,-0.007996892
-0.34153825,0.31259775,0.56386656,0.1661199,-0.4550465,0.6952338,-0.030268608,-0.429514,-0.35983518,-0.40244913,-0.118753634,-0.007996892
-0.369487,0.31259775,0.59732777,0.18791947,-0.4861764,0.72783816,-0.054944113,-0.43764856,-0.35983518,-0.39571843,-0.1376474,-0.007996892
-0.40209383,0.31259775,0.6363659,0.209719,-0.5224947,0.7713106,-0.07139444,-0.4945906,-0.34118605,-0.40917984,-0.16283911,-0.007996892
-0.4114101,0.31259775,0.64751965,0.21698554,-0.53287125,0.7821788,-0.10429512,-0.53526354,-0.34118605,-0.3889877,-0.1880308,-0.007996892
-0.4114101,0.31259775,0.64751965,0.21698554,-0.53287125,0.7821788,-0.11252028,-0.55153275,-0.41578263,-0.46302548,-0.17543496,-0.007996892
-0.40209383,0.33510137,0.64751965,0.2024525,-0.5224947,0.79304695,-0.08784478,-0.57593644,-0.47173005,-0.543794,-0.15654118,-0.007996892
-0.37880325,0.39136046,0.64751965,0.1661199,-0.512118,0.81478316,-0.06316928,-0.57593644,-0.4655137,-0.5101404,-0.1376474,-0.007996892
-0.35551265,0.44761947,0.64751965,0.1297873,-0.50174135,0.8473875,-0.03849378,-0.57593644,-0.4655137,-0.496679,-0.118753634,-0.007996892
-0.34619638,0.4701231,0.64751965,0.11525425,-0.49655303,0.8473875,-0.013818276,-0.56780183,-0.44686452,-0.4697562,-0.09985986,-0.01656816
-0.36017078,0.44761947,0.6530965,0.13705382,-0.50692964,0.8473875,0.010857226,-0.54339814,-0.42199904,-0.44283336,-0.08726402,-0.007996892
-0.37414512,0.40261224,0.6419428,0.15885338,-0.512118,0.8256513,0.019082393,-0.527129,-0.40956625,-0.41591054,-0.16913703,-0.007996892
-0.36017078,0.49262673,0.675404,0.122520775,-0.5173063,0.89086,0.0684334,-0.5067925,-0.38470072,-0.35533416,-0.16913703,-0.007996892
-0.35551265,0.7401665,0.7980953,0.035322558,-0.5691895,1.1299587,0.0931089,-0.49052334,-0.37848434,-0.30821922,-0.068370245,0.026288174
-0.3135895,1.0214617,0.88174844,-0.08820827,-0.5847544,1.3473212,0.13423473,-0.4701869,-0.36605158,-0.25437358,-0.030582696,0.077715784
-0.28564078,1.0552171,0.85944086,-0.11727436,-0.55881286,1.3473212,0.07665857,-0.4986579,-0.291455,-0.20725863,0.032396547,0.12914337
-0.20179456,1.3477641,0.90963274,-0.27713776,-0.5380596,1.5320791,-0.07139444,-0.5230617,-0.22307481,-0.22745077,0.082779944,0.17199972
-0.04341837,1.9553618,1.0211703,-0.59686464,-0.50174135,1.9450679,-0.19477196,-0.5637346,-0.18577653,-0.24764289,0.17724882,0.47199404
-0.038760245,1.8428438,0.9598246,-0.5605321,-0.47061145,1.8146504,-0.5237787,-0.710157,-0.34118605,-0.267835,0.19614258,0.5834206
-0.09465773,1.6515629,0.9319402,-0.45880076,-0.4861764,1.695101,-0.688282,-0.74269533,-0.5338939,-0.2812964,0.10797165,0.44628027
-0.12726459,1.4715341,0.88174844,-0.3716025,-0.4861764,1.5646836,-0.540229,-0.7386281,-0.60227406,-0.30148855,0.0198007,0.3348538
-0.20645268,1.2352461,0.85944086,-0.24080516,-0.5173063,1.434266,-0.4086263,-0.7304935,-0.60227406,-0.3687956,-0.049476475,0.23199858
-0.34619638,0.84143275,0.83155656,-0.001010042,-0.5847544,1.2169037,-0.3592753,-0.7142243,-0.6395723,-0.44283336,-0.106157795,0.13771464
-0.4253845,0.50387853,0.7646341,0.1661199,-0.5951311,0.98867315,-0.32637465,-0.7304935,-0.6520051,-0.44956407,-0.16283911,0.026288174
-0.4114101,0.5713894,0.77021086,0.13705382,-0.58994275,1.0321456,-0.23589778,-0.67355144,-0.6147068,-0.46302548,-0.21322252,-0.025139429
-0.40209383,0.31259775,0.6363659,0.209719,-0.5173063,0.7713106,-0.2852488,-0.66541684,-0.5898413,-0.42264125,-0.27620175,-0.09370956
-0.4626495,0.357605,0.73117274,0.2387851,-0.6003194,0.89086,0.08488373,-0.4661196,-0.37848434,-0.3889877,-0.2950955,-0.11085211
-0.60239315,-1.9490157,-0.23920327,1.1035008,-0.22157227,-1.1740832,1.2199569,0.51409733,0.23693734,-0.16014369,-0.6981627,-1.0708339
0.6459839,-1.521447,-1.5274612,-0.008276561,1.0703186,-2.2174232,1.3433343,1.9457835,1.7661672,1.5158021,0.63699734,-0.033710696
4.470303,3.631881,-3.5518663,-4.658849,4.1366134,-1.7066213,-2.07011,1.5024488,3.0156598,5.0696154,5.2092905,4.8947678
6.3428683,4.5995364,-5.319735,-6.424613,6.0044074,-2.9564555,-5.5822563,-1.3527888,0.98911935,4.840771,5.9272537,6.4890237
2.8958573,2.06788,-2.4364915,-2.9221509,2.7461448,-1.3697096,-4.817316,-3.6589422,-3.6793828,-1.4659007,0.580316,2.3233876
-0.10397397,-0.407518,-0.07747393,0.21698554,-0.019227909,-0.2720291,-2.3250904,-2.7641385,-4.1207457,-3.4447284,-1.8569807,-0.71084076
-0.22508518,-0.6550578,-0.049589563,0.391382,-0.10224098,-0.3589741,-0.85278535,-0.76303184,-1.0871518,-0.7860994,-0.5722042,-0.5222729
-0.36017078,-0.23874088,0.31290722,0.3550494,-0.34609187,0.18443203,-0.3345998,-0.32783175,-0.44686452,-0.3755263,-0.37696853,-0.44513154
-0.4114101,-0.46377704,0.26271537,0.47131371,-0.34609187,0.032278325,-0.08784478,-0.23428406,-0.47173005,-0.2812964,-0.45254362,-0.5137017
-0.4114101,-0.23874088,0.36867595,0.39864853,-0.39797503,0.23877266,-0.030268608,-0.16514012,-0.36605158,-0.24091217,-0.4147561,-0.44513154
-0.40209383,-0.2949999,0.32963783,0.41318157,-0.37722176,0.17356393,-0.022043444,-0.16514012,-0.39091712,-0.30148855,-0.48403326,-0.5051304
-0.369487,-0.2612445,0.31290722,0.36958244,-0.34609187,0.17356393,0.035532728,-0.095996186,-0.291455,-0.23418146,-0.45254362,-0.46227404
-0.43935883,-0.41876978,0.3184841,0.47858024,-0.39278668,0.097487055,0.051983062,-0.0919289,-0.32253692,-0.30148855,-0.50922495,-0.4965591
-0.40209383,-0.4300216,0.26829222,0.44951418,-0.35128018,0.05401457,0.10955924,-0.026852256,-0.24794035,-0.23418146,-0.4903312,-0.46227404
-0.43004256,-0.4412734,0.2961766,0.47858024,-0.37203342,0.07575081,0.13423473,-0.006515805,-0.25415674,-0.24764289,-0.5155229,-0.5394155
-0.40675196,-0.49753243,0.23483099,0.47858024,-0.3357152,-0.011194166,0.17536058,0.054493546,-0.21064207,-0.19379722,-0.5281187,-0.57370055
-0.369487,-0.4300216,0.22925411,0.42771462,-0.30977362,0.021410203,0.20826124,0.10736832,-0.17334378,-0.19379722,-0.5407146,-0.55655795
-0.33688012,-0.4300216,0.190216,0.39864853,-0.27864376,-0.011194166,0.24938707,0.1602431,-0.10496359,-0.15341298,-0.5281187,-0.5651293
-0.31824765,-0.407518,0.17348537,0.376849,-0.25789046,-0.02206229,0.30696324,0.24972348,-0.042799786,-0.13322085,-0.4903312,-0.5651293
-0.29961511,-0.4300216,0.145601,0.36958244,-0.23713721,-0.054666657,0.36453944,0.3229347,0.07531145,-0.09283663,-0.45254362,-0.5651293
-0.26235014,-0.41876978,0.11213976,0.34051636,-0.20081899,-0.08727102,0.41389042,0.3961459,0.19963908,-0.0053374474,-0.4147561,-0.5308442
-0.2111108,-0.41876978,0.045217287,0.30418378,-0.1385592,-0.16334789,0.43034074,0.5425684,0.31153393,0.07543103,-0.3895644,-0.4965591
-0.17384583,-0.47502884,-0.027282074,0.28965074,-0.081487715,-0.25029287,0.41389042,0.733731,0.5477564,0.23696798,-0.33288306,-0.4708453
-0.12726459,-0.47502884,-0.08305081,0.26058465,-0.029604541,-0.30463347,0.45501626,0.9533647,0.7342478,0.3985049,-0.2384142,-0.44513154
0.007820986,-0.48628065,-0.25035703,0.15158686,0.12604496,-0.47852343,0.6853209,1.2177385,0.97668666,0.580234,-0.15654118,-0.40227517
0.10098345,-0.54253966,-0.38977888,0.09345471,0.23499963,-0.63067716,0.81692356,1.5065162,1.293722,0.8023473,-0.12505156,-0.3937039
0.25935966,-0.52003604,-0.5738157,-0.03007612,0.4114024,-0.8045671,0.7428971,1.7993611,1.5299445,0.9773457,-0.1124557,-0.3937039
0.48294955,-0.5650433,-0.85823625,-0.19720608,0.6708182,-1.0980064,0.78402287,2.023062,1.7288687,1.064845,-0.09356194,-0.3937039
0.63666767,-0.6663096,-1.0924649,-0.27713776,0.86278594,-1.3805776,0.82514876,2.1938882,1.8594128,1.0715755,-0.07466817,-0.3937039
0.78106946,-0.8238349,-1.3434242,-0.34253645,1.059942,-1.7066213,0.7511223,2.2630322,1.797249,1.0109993,-0.062072318,-0.3937039
0.8509413,-0.9588566,-1.4939998,-0.34980297,1.1688966,-1.9131157,0.6853209,2.1654172,1.716436,0.9773457,-0.043178547,-0.3937039
0.8928644,-0.90259755,-1.5163075,-0.4006686,1.2052149,-1.9131157,0.62774473,1.9539181,1.585892,0.89657724,-0.024284773,-0.35941884
0.8043601,-0.81258315,-1.3713086,-0.364336,1.0858836,-1.7283576,0.5537182,1.5675255,1.2626401,0.6811946,-0.030582696,-0.30799124
0.5481633,-0.6888132,-0.99765813,-0.20447259,0.76939625,-1.3045008,0.43856594,1.111989,0.96425384,0.5196576,-0.030582696,-0.2651349
0.34320587,-0.407518,-0.6128538,-0.13907392,0.4788505,-0.7828309,0.32341358,0.6971253,0.59748745,0.3917742,-0.030582696,-0.2137073
0.15688093,-0.09246736,-0.23362641,-0.08820827,0.1986814,-0.2720291,0.24938707,0.31480014,0.23693734,0.2504294,-0.036880624,-0.16227971
-0.020127753,0.16632424,0.10656289,-0.03734264,-0.060734443,0.18443203,0.20826124,0.038224388,0.025580406,0.11581528,-0.068370245,-0.14513716
-0.17850395,0.27884233,0.35194534,0.04258908,-0.26307878,0.47787136,0.1671354,-0.14887096,-0.10496359,0.014854672,-0.08726402,-0.17942224
-0.22974329,0.3688568,0.45790595,0.05712211,-0.34090355,0.61915696,0.1177844,-0.24648592,-0.19820932,-0.025529567,-0.106157795,-0.17942224
-0.23905954,0.4701231,0.5192515,0.035322558,-0.37203342,0.72783816,0.0684334,-0.28715882,-0.25415674,-0.07264451,-0.1376474,-0.17942224
-0.31824765,0.43636766,0.59732777,0.107987754,-0.4550465,0.79304695,0.0684334,-0.29529342,-0.24794035,-0.11302875,-0.15024325,-0.17942224
-0.33222198,0.38010862,0.5917509,0.1297873,-0.46023482,0.7604426,0.0931089,-0.28309155,-0.24794035,-0.16014369,-0.1880308,-0.17942224
-0.35551265,0.357605,0.59732777,0.15885338,-0.47579977,0.7495744,0.0931089,-0.27088967,-0.24794035,-0.20052792,-0.20692457,-0.2137073
-0.39277765,0.30134594,0.6196353,0.209719,-0.512118,0.7495744,0.0931089,-0.27088967,-0.24172397,-0.20052792,-0.1880308,-0.22227857
-0.40675196,0.26759052,0.6196353,0.2315186,-0.512118,0.72783816,0.0931089,-0.27088967,-0.26037312,-0.20052792,-0.1880308,-0.22227857
-0.41606823,0.2225833,0.6084815,0.24605161,-0.5173063,0.70610195,0.0931089,-0.27088967,-0.27902228,-0.20052792,-0.1880308,-0.22227857
-0.3974357,0.20007966,0.57502025,0.24605161,-0.49136472,0.6517613,0.051983062,-0.27088967,-0.28523862,-0.20052792,-0.1880308,-0.22227857
-0.39277765,0.16632424,0.54713595,0.25331816,-0.47579977,0.6082888,0.051983062,-0.27088967,-0.27280587,-0.19379722,-0.1880308,-0.2137073
-0.3834614,0.1325688,0.5304053,0.25331816,-0.46023482,0.5756844,0.043757897,-0.27088967,-0.28523862,-0.22072005,-0.20692457,-0.17942224
-0.37880325,0.08756158,0.5025209,0.26785117,-0.4446699,0.53221196,0.010857226,-0.27088967,-0.291455,-0.23418146,-0.22581834,-0.17942224
-0.36482885,0.08756158,0.48021343,0.25331816,-0.4291049,0.51047575,0.010857226,-0.2993607,-0.3287533,-0.24764289,-0.21322252,-0.16227971
-0.34153825,0.14382061,0.48021343,0.21698554,-0.41353998,0.53221196,-0.0055931094,-0.34410086,-0.35983518,-0.267835,-0.21952043,-0.12799463
-0.34153825,0.14382061,0.48021343,0.21698554,-0.41353998,0.53221196,-0.046718944,-0.3847738,-0.39091712,-0.27456573,-0.21322252,-0.1365659
-0.34619638,0.14382061,0.48021343,0.21698554,-0.4187283,0.53221196,-0.07139444,-0.4132448,-0.42199904,-0.2947578,-0.22581834,-0.10228084
-0.33688012,0.14382061,0.47463655,0.209719,-0.4083517,0.53221196,-0.09606995,-0.4254467,-0.4592973,-0.31494993,-0.25101003,-0.09370956
-0.35551265,0.14382061,0.49694404,0.2315186,-0.4291049,0.5539482,-0.13719578,-0.44171587,-0.54632664,-0.33514208,-0.25101003,-0.09370956
-0.3834614,0.14382061,0.5304053,0.25331816,-0.46023482,0.5865526,-0.15364611,-0.4701869,-0.56497574,-0.3486035,-0.25101003,-0.09370956
-0.3974357,0.14382061,0.54713595,0.26058465,-0.47579977,0.5974207,-0.15364611,-0.4945906,-0.5587594,-0.3889877,-0.25101003,-0.09370956
-0.4114101,0.14382061,0.56386656,0.2751177,-0.49136472,0.61915696,-0.15364611,-0.4945906,-0.5898413,-0.40244913,-0.25101003,-0.085138306
-0.42072636,0.15507244,0.57502025,0.2751177,-0.50174135,0.6300251,-0.15364611,-0.4945906,-0.5898413,-0.42264125,-0.22581834,-0.050853226
-0.41606823,0.20007966,0.59732777,0.26058465,-0.512118,0.67349756,-0.15364611,-0.4945906,-0.5836249,-0.43610263,-0.21952043,-0.050853226
-0.3834614,0.25633872,0.5917509,0.209719,-0.4861764,0.6952338,-0.16187128,-0.5027252,-0.55254304,-0.40244913,-0.21952043,-0.050853226
-0.37414512,0.30134594,0.59732777,0.19518597,-0.49136472,0.72783816,-0.12897062,-0.5149271,-0.5152447,-0.3687956,-0.1880308,-0.050853226
-0.33688012,0.357605,0.5861741,0.14432034,-0.46023482,0.7387063,-0.07961961,-0.527129,-0.49659556,-0.33514208,-0.1880308,-0.059424493
-0.34153825,0.39136046,0.6029047,0.13705382,-0.47061145,0.7713106,-0.013818276,-0.53526354,-0.4655137,-0.31494993,-0.18173288,-0.01656816
-0.34153825,0.54888576,0.68098086,0.0861882,-0.50692964,0.92346436,0.02730756,-0.55560005,-0.43443176,-0.27456573,-0.13134949,0.043430712
-0.2902989,0.7401665,0.7200191,-0.015543082,-0.49655303,1.0538819,0.0931089,-0.55153275,-0.41578263,-0.2812964,-0.068370245,0.103429586
-0.29961511,0.7176629,0.7144422,-0.001010042,-0.50174135,1.0430137,0.12600957,-0.53526354,-0.3971335,-0.30821922,-0.024284773,0.15485719
-0.21576893,1.0214617,0.7646341,-0.16087347,-0.47579977,1.2277719,0.0026320582,-0.48238873,-0.40956625,-0.2947578,0.057588246,0.22342731
-0.15521333,1.359016,0.85944086,-0.31347036,-0.49136472,1.4886067,-0.19477196,-0.53119624,-0.39091712,-0.32841134,0.1457592,0.3862814
-0.12726459,1.178987,0.73674965,-0.28440428,-0.41353998,1.2929806,-0.5566793,-0.6979552,-0.43443176,-0.33514208,0.12056749,0.36913887
-0.06670899,1.178987,0.66425025,-0.33526993,-0.34609187,1.2169037,-0.60603034,-0.6857533,-0.47794643,-0.33514208,0.089077875,0.29199746
-0.10397397,0.9989581,0.6196353,-0.24080516,-0.35128018,1.0864862,-0.5813548,-0.66948414,-0.52146107,-0.3687956,0.0701841,0.24914111
-0.23905954,0.593893,0.5861741,-0.008276561,-0.4083517,0.8582556,-0.44975215,-0.6491477,-0.56497574,-0.3889877,-0.005390998,0.16342846
-0.31824765,0.34635317,0.5527128,0.1297873,-0.43429324,0.6952338,-0.19477196,-0.63287854,-0.6457887,-0.47648692,-0.15024325,0.060573243
-0.28564078,0.27884233,0.48021343,0.1297873,-0.3875984,0.5974207,-0.20299713,-0.62067664,-0.6582215,-0.496679,-0.24471213,-0.085138306
-0.30427325,0.27884233,0.5025209,0.14432034,-0.40316334,0.61915696,-0.17009646,-0.58000374,-0.6457887,-0.543794,-0.25101003,-0.20513605
-0.28564078,0.08756158,0.3854066,0.19518597,-0.34090355,0.42353076,-0.25234812,-0.62067664,-0.683087,-0.47648692,-0.25101003,-0.17942224
-0.40209383,0.12131701,0.54713595,0.2751177,-0.47579977,0.5865526,0.10955924,-0.429514,-0.47794643,-0.43610263,-0.2887976,-0.20513605
-0.5744444,-2.1402965,-0.37304828,1.1398335,-0.14374752,-1.402314,1.1706059,0.49782816,0.056662306,-0.39571843,-0.7233544,-1.2251167
0.6040608,-1.9152603,-1.6724598,0.15158686,1.1118251,-2.5543349,1.3104337,1.9132452,1.5921085,1.2263818,0.47954917,-0.25656366
4.2653456,3.2943268,-3.4682133,-4.3899875,3.9861524,-1.7826982,-1.8644809,1.4129685,3.003227,4.914809,5.1337156,4.7661986
6.3615007,4.824573,-5.2249284,-6.519078,5.973278,-2.7608294,-5.5822563,-1.4666729,1.293722,5.278267,6.4751735,6.8061604
3.1893194,1.7753329,-2.9384103,-3.0602148,3.140457,-2.0000608,-5.1051965,-3.7443554,-3.4120784,-1.068789,1.0715541,2.751951
0.08700909,-1.0713747,-0.63516134,0.28238422,0.34395427,-1.1414789,-2.4813685,-2.784475,-4.0088506,-3.5120356,-1.762512,-0.590843
-0.11329022,-0.936353,-0.32843325,0.391382,0.094915055,-0.77196276,-0.7705337,-0.63694584,-0.80119824,-0.7120616,-0.502927,-0.47941658
-0.18782018,-0.36251074,0.045217287,0.26785117,-0.12299425,-0.13074352,-0.18654679,-0.22614948,-0.24172397,-0.47648692,-0.42735195,-0.2137073
-0.24837579,-0.50878423,0.045217287,0.3550494,-0.15931246,-0.19595224,-0.013818276,-0.18140928,-0.291455,-0.48321757,-0.45884156,-0.40227517
-0.32756385,-0.4300216,0.17906225,0.391382,-0.26307878,-0.032930408,0.08488373,-0.095996186,-0.17334378,-0.3687956,-0.3895644,-0.45370278
-0.43935883,-0.6550578,0.20694661,0.5512454,-0.3357152,-0.10900726,0.1177844,-0.11226535,-0.24172397,-0.42937198,-0.43364984,-0.5222729
-0.40675196,-0.61005056,0.18463914,0.50764626,-0.30977362,-0.10900726,0.18358573,-0.030919546,-0.11739635,-0.28802714,-0.38326648,-0.5308442
-0.43004256,-0.70006496,0.1679085,0.558512,-0.31496197,-0.17421599,0.23293675,-0.03498684,-0.17334378,-0.35533416,-0.45884156,-0.58227175
-0.4114101,-0.7338205,0.12887038,0.558512,-0.2890204,-0.22855662,0.29051292,0.034157097,-0.08009807,-0.2611043,-0.42105404,-0.6079856
-0.4253845,-0.7788276,0.12329351,0.587578,-0.29420868,-0.261161,0.33163875,0.062628135,-0.098747216,-0.30148855,-0.45254362,-0.6079856
-0.40209383,-0.81258315,0.07867853,0.57304496,-0.25789046,-0.3155016,0.3398639,0.09109916,-0.055232543,-0.24091217,-0.43364984,-0.6079856
-0.369487,-0.74507225,0.073101655,0.5294459,-0.23713721,-0.29376534,0.3480891,0.17651226,0.006931263,-0.24091217,-0.44624573,-0.6079856
-0.35551265,-0.7338205,0.056371033,0.5149128,-0.22157227,-0.29376534,0.33163875,0.25379077,0.08774421,-0.22745077,-0.42735195,-0.6079856
-0.33688012,-0.6888132,0.06194791,0.48584673,-0.21119563,-0.2720291,0.3480891,0.33920386,0.19963908,-0.1668744,-0.3895644,-0.57370055
-0.29961511,-0.6663096,0.028486665,0.44224766,-0.18006572,-0.29376534,0.45501626,0.42461693,0.31153393,-0.12649015,-0.37067062,-0.5222729
-0.29961511,-0.6438059,0.03964041,0.4349811,-0.18525404,-0.261161,0.44679108,0.5262992,0.47315982,-0.045721687,-0.33288306,-0.47941658
-0.25769204,-0.61005056,0.011756043,0.39864853,-0.14893582,-0.28289723,0.5783937,0.6971253,0.5601892,0.0417775,-0.3139893,-0.427989
-0.18782018,-0.58754694,-0.06632019,0.33324987,-0.071111076,-0.33723783,0.7428971,0.85574967,0.69073313,0.16293022,-0.25730798,-0.38513264
-0.12260647,-0.58754694,-0.14439642,0.28965074,0.0015253596,-0.42418283,0.7511223,1.0753834,0.9269556,0.3715821,-0.17543496,-0.3422763
0.02645348,-0.58754694,-0.3228564,0.17338642,0.1675515,-0.59807277,0.7922481,1.3560264,1.1756108,0.5735033,-0.1124557,-0.30799124
0.15688093,-0.58754694,-0.473432,0.071655154,0.30763605,-0.73935837,0.8333739,1.6570059,1.4739971,0.7754245,-0.07466817,-0.30799124
0.2919665,-0.59879875,-0.64631504,-0.03007612,0.46328557,-0.91324836,0.8991753,1.9173124,1.716436,0.97061497,-0.043178547,-0.30799124
0.45965898,-0.70006496,-0.89169747,-0.1318074,0.6708182,-1.2066876,0.94030106,2.1572826,1.9091439,1.0311913,-0.024284773,-0.30799124
0.613377,-0.81258315,-1.13708,-0.21173911,0.87316257,-1.5001271,0.94852626,2.3525124,2.0210385,0.99753785,0.013502777,-0.30799124
0.78572756,-0.91384935,-1.399193,-0.31347036,1.0910718,-1.8044344,0.87449974,2.4216564,1.9775239,0.96388435,0.032396547,-0.28227744
0.8416251,-1.048871,-1.5274612,-0.31347036,1.1792732,-1.9891926,0.8004733,2.372849,1.8904946,0.9436922,0.00090692664,-0.23084983
0.7903857,-1.0263674,-1.4549618,-0.28440428,1.1170135,-1.9131157,0.7346719,2.108475,1.6853541,0.8158087,0.00090692664,-0.18799351
0.8043601,-0.8463385,-1.3824624,-0.34980297,1.0910718,-1.7500939,0.6524203,1.6610732,1.3931842,0.6071569,0.00090692664,-0.15370843
0.65995824,-0.70006496,-1.13708,-0.28440428,0.8991041,-1.4457865,0.5866189,1.1933348,1.0512832,0.4523506,0.00090692664,-0.11942336
0.35252213,-0.50878423,-0.67419946,-0.11000783,0.5151687,-0.9023802,0.5208176,0.75813466,0.62235296,0.28408292,0.007204851,-0.07656703
0.14756466,-0.2724963,-0.3172795,-0.0228096,0.2298113,-0.43505093,0.45501626,0.33106926,0.33639947,0.11581528,-0.011688923,-0.042281955
-0.020127753,-0.12622279,-0.038435824,0.05712211,0.0067136763,-0.09813914,0.38098976,0.07076271,0.13125888,0.014854672,-0.030582696,0.009145642
-0.17850395,0.042554345,0.23483099,0.122520775,-0.2060073,0.24964078,0.3151884,-0.0919289,-0.073881686,-0.079375215,-0.030582696,0.03485944
-0.29961511,0.1325688,0.4244447,0.19518597,-0.36684513,0.47787136,0.24116191,-0.25462052,-0.15469465,-0.14668228,-0.030582696,0.077715784
-0.30427325,0.20007966,0.46348283,0.17338642,-0.38241008,0.5539482,0.20826124,-0.32376444,-0.19820932,-0.20725863,-0.030582696,0.120572105
-0.26700827,0.32384956,0.48021343,0.10072123,-0.37722176,0.6300251,0.21648641,-0.31969714,-0.24794035,-0.22072005,-0.030582696,0.09485832
-0.29495698,0.31259775,0.5080978,0.1297873,-0.40316334,0.6408932,0.21648641,-0.29529342,-0.2976714,-0.19379722,-0.062072318,0.06914451
-0.29961511,0.31259775,0.5136747,0.1297873,-0.4083517,0.6517613,0.21648641,-0.27495694,-0.291455,-0.20052792,-0.062072318,0.043430712
-0.32290578,0.31259775,0.54155904,0.14432034,-0.43429324,0.67349756,0.21648641,-0.2627551,-0.27902228,-0.1803358,-0.068370245,0.017716909
-0.30427325,0.31259775,0.5192515,0.13705382,-0.41353998,0.6517613,0.21648641,-0.23835135,-0.27902228,-0.16014369,-0.09356194,-0.007996892
-0.30427325,0.29009414,0.5080978,0.14432034,-0.40316334,0.6300251,0.21648641,-0.23428406,-0.25415674,-0.1736051,-0.09356194,-0.007996892
-0.32290578,0.2450869,0.5080978,0.17338642,-0.41353998,0.61915696,0.21648641,-0.29122612,-0.24172397,-0.19379722,-0.09356194,-0.007996892
-0.3135895,0.26759052,0.5080978,0.15885338,-0.41353998,0.61915696,0.21648641,-0.31969714,-0.26037312,-0.22072005,-0.09356194,-0.007996892
-0.33688012,0.21133149,0.5080978,0.19518597,-0.4239166,0.5974207,0.21648641,-0.32783175,-0.2976714,-0.24091217,-0.09356194,-0.007996892
-0.34619638,0.20007966,0.5136747,0.2024525,-0.43429324,0.5865526,0.21648641,-0.35223547,-0.32253692,-0.2611043,-0.09356194,-0.007996892
-0.36017078,0.20007966,0.5304053,0.21698554,-0.4498582,0.61915696,0.1918109,-0.39290836,-0.36605158,-0.28802714,-0.09356194,-0.007996892
-0.39277765,0.14382061,0.54155904,0.25331816,-0.47061145,0.5865526,0.15068507,-0.4254467,-0.43443176,-0.30148855,-0.09356194,-0.042281955
