I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
0.04966947,0.26594716,0.3235011,-0.21791714,-0.3360929,0.29523185,0.4209386,0.94034415,1.8051375,0.050351717,-0.020801676,-0.1975945
0.34875822,0.51190805,0.4950756,-0.4965604,-0.3594546,0.5146671,0.42724377,0.92946357,1.7584503,0.15749364,0.12653232,-0.17884247
0.5343995,0.71819776,0.6718493,-0.7085715,-0.45290136,0.7066729,0.40832826,0.8451392,1.7372289,0.18988538,0.19406043,-0.15071443
0.4106387,0.7578689,0.7862323,-0.702514,-0.6514758,0.779818,0.3831077,0.6873711,1.6056559,0.18490204,0.20019934,-0.13665043
0.21468396,0.7023294,0.81222844,-0.5995372,-0.79164594,0.7615317,0.3641922,0.47248012,1.3382659,0.18988538,0.18792148,-0.1085224
0.10123649,0.5396778,0.66145086,-0.44204322,-0.6865183,0.60152686,0.33897159,0.22222728,1.0072116,0.0877268,0.052865323,-0.10383439
-0.084404804,0.31751958,0.45868102,-0.21791714,-0.5697099,0.3866632,0.31690353,0.012776517,0.61673725,-0.08669026,-0.10981598,-0.2116585
-0.2597327,0.15486807,0.32870036,-0.04225079,-0.5229865,0.2312299,0.29483548,-0.15043186,0.33237004,-0.2162572,-0.24487214,-0.35698664
-0.6103885,-0.051421676,0.2403135,0.21822004,-0.61643326,0.07122506,0.28222516,-0.24019647,0.1880643,-0.31094077,-0.33388644,-0.4132427
-0.6825823,-0.15059943,0.14672741,0.3151394,-0.54634815,-0.02020629,0.28222516,-0.30547982,0.115911454,-0.36824924,-0.37685886,-0.44605875
-0.54850805,-0.15059943,0.07913746,0.27879465,-0.3944971,-0.052207258,0.28222516,-0.34084165,0.07346858,-0.39814928,-0.43210912,-0.47418675
-0.4866276,-0.14663233,0.053141326,0.2545648,-0.3360929,-0.06135039,0.28222516,-0.35444233,0.018292863,-0.4255577,-0.4474564,-0.46949878
-0.4866276,-0.15853366,0.037543643,0.26062226,-0.31273118,-0.0750651,0.28222516,-0.36260277,-0.015661426,-0.4604411,-0.46280372,-0.47887477
-0.6722689,-0.24184297,0.021945965,0.38177145,-0.40617797,-0.1299239,0.28222516,-0.37076318,-0.032638572,-0.47289947,-0.4842899,-0.49762678
-0.651642,-0.2537443,-0.0040501705,0.38782892,-0.3594546,-0.14821018,0.28222516,-0.3843639,-0.058104288,-0.4778828,-0.49349827,-0.49762678
-0.6103885,-0.24581009,-0.0092493985,0.36965656,-0.3360929,-0.14363861,0.28222516,-0.38980415,-0.07083715,-0.48535782,-0.50884557,-0.4882508
-0.6722689,-0.2537443,0.006348283,0.3938864,-0.3944971,-0.14363861,0.28222516,-0.37620345,-0.09630287,-0.49532452,-0.5149845,-0.46012273
-0.6722689,-0.24581009,0.016746737,0.38177145,-0.3944971,-0.13449547,0.28222516,-0.37620345,-0.10054715,-0.50030786,-0.5303318,-0.44137073
-0.6825823,-0.2537443,0.0115475105,0.3938864,-0.3944971,-0.14363861,0.28853032,-0.37348333,-0.066592865,-0.49034116,-0.54260963,-0.42261872
-0.62070185,-0.20217188,0.04274287,0.3333118,-0.3944971,-0.09792293,0.29798806,-0.35716248,-0.03688286,-0.48535782,-0.52726233,-0.3991787
-0.52788126,-0.18233633,0.027145192,0.29090956,-0.32441205,-0.08877979,0.30429322,-0.36804304,0.009804293,-0.48535782,-0.4904288,-0.38042668
-0.39380693,-0.08712567,0.08433668,0.18187526,-0.31273118,-0.015634721,0.31690353,-0.3381215,0.02253715,-0.4803745,-0.46280372,-0.34761065
-0.4866276,0.055690315,0.3235011,0.097070806,-0.63979495,0.17179953,0.3200561,-0.251077,0.10742287,-0.37074092,-0.44438693,-0.2960426
-0.38349357,0.19057207,0.44308332,-0.03619333,-0.7215609,0.304375,0.3074458,-0.20483464,0.1286443,-0.30346575,-0.43517858,-0.24916254
-0.0740914,0.37702623,0.53666943,-0.26637682,-0.6514758,0.45066515,0.28222516,-0.30547982,0.005560006,-0.3159241,-0.4259702,-0.22572252
0.018729258,0.4365329,0.5626655,-0.33906636,-0.6281141,0.4963808,0.26646227,-0.40884513,-0.024149999,-0.3184158,-0.40755343,-0.23978654
-0.022524366,0.41273025,0.5522671,-0.31483653,-0.6281141,0.47809452,0.24124163,-0.41700557,-0.049615715,-0.33336583,-0.40755343,-0.25385055
-0.4556874,0.13899963,0.41188797,0.024381278,-0.7332417,0.2586593,0.22232617,-0.42244586,-0.049615715,-0.35080752,-0.40448397,-0.26791456
-0.8166566,-0.19027056,0.16232508,0.38177145,-0.6514758,-0.038492557,0.20656328,-0.43060625,-0.10479144,-0.48535782,-0.48735937,-0.28666657
-1.0022979,-0.2854812,0.13112973,0.5089781,-0.70988005,-0.107066065,0.20025814,-0.45236737,-0.15996715,-0.5152579,-0.5395402,-0.28666657
-0.71352255,-0.4362314,-0.21721846,0.5453229,-0.16088015,-0.34478757,0.20656328,-0.45780766,-0.28729573,-0.6024664,-0.5671653,-0.3101066
-0.33192652,-0.3925932,-0.34719914,0.39994383,0.20122615,-0.37678853,0.18134265,-0.46596804,-0.33822718,-0.6373499,-0.5763737,-0.30541858
-0.71352255,-0.48383674,-0.27440995,0.57561016,-0.09079506,-0.39964634,0.19395296,-0.44148684,-0.26183003,-0.6273832,-0.58251256,-0.3101066
-0.7960297,-0.53937626,-0.31080455,0.64829975,-0.1024759,-0.44536203,0.18449523,-0.48228893,-0.28305143,-0.65728325,-0.6101377,-0.3101066
-0.69289565,-0.4282972,-0.21201923,0.53320795,-0.1491993,-0.34021598,0.20971586,-0.41972572,-0.14723429,-0.5850247,-0.5702348,-0.2960426
-0.6310153,-0.99559397,-0.98670405,0.94511527,0.75022614,-1.0076648,0.2191736,-0.3517222,-0.19392146,-0.87655044,-0.8710416,-0.45074674
-0.21847907,-0.6266527,-0.71634424,0.5453229,0.6801409,-0.67394036,0.3925654,0.23038769,0.76953155,-0.34084082,-0.49963722,-0.13665043
2.2154846,2.1661932,1.7272925,-2.307741,-0.6865183,2.004998,0.014255982,0.012776517,2.6073077,2.1308982,1.9651377,2.0151439
4.4638066,5.145493,4.493281,-5.2395525,-2.5204115,4.939944,-1.6786786,-2.8705714,2.2804976,4.7895126,4.700025,4.4154024
1.7101277,4.022801,4.4100933,-3.5798082,-3.9805176,4.254209,-2.454213,-4.733867,-1.4247644,2.8285663,3.1745043,3.130889
-1.2807598,0.37305915,1.1345805,0.09101334,-1.9947734,0.7158161,-1.6471529,-3.6376507,-3.8737175,-1.1855178,-0.5579569,0.25245398
-1.156999,-0.7218634,-0.3627968,0.8905982,-0.25432694,-0.5733659,-0.6540907,-1.885881,-2.2142017,-1.4247184,-1.2455156,-0.46481076
-0.7960297,-0.48780385,-0.23801537,0.6058975,-0.18424185,-0.38593164,-0.017269803,-0.80326533,-0.82207584,-0.9114338,-0.8710416,-0.35698664
-0.71352255,-0.53937626,-0.34719914,0.6180124,-0.009029117,-0.45907673,0.17188491,-0.3789236,-0.39764717,-0.87655044,-0.8188608,-0.32417062
-0.7341493,-0.48780385,-0.26921073,0.58772516,-0.11415675,-0.39507478,0.2916829,-0.17491311,-0.0878143,-0.73203343,-0.6745963,-0.26322654
-0.7032091,-0.5155736,-0.32120302,0.59984004,-0.032390814,-0.4362189,0.32951382,-0.13139088,-0.10903572,-0.7918335,-0.73291606,-0.25385055
-0.6619555,-0.47590253,-0.29000762,0.55743784,-0.055752512,-0.39964634,0.34212413,-0.093308926,0.02253715,-0.69964164,-0.6930131,-0.20228249
-0.7341493,-0.4957381,-0.2796092,0.59378254,-0.1024759,-0.40421793,0.36734477,-0.033465855,0.01404858,-0.7220667,-0.71756876,-0.18821847
-0.6722689,-0.4719354,-0.2796092,0.55743784,-0.06743336,-0.39507478,0.3768025,0.04269805,0.115911454,-0.6697416,-0.7052909,-0.14602643
-0.6310153,-0.44416562,-0.2640115,0.5271505,-0.06743336,-0.37221694,0.40202314,0.08622029,0.15411003,-0.6697416,-0.70222145,-0.12727441
-0.62070185,-0.4322643,-0.25361305,0.51503557,-0.06743336,-0.35850227,0.41778603,0.12702239,0.1880643,-0.6498082,-0.6838047,-0.09914639
-0.55882144,-0.40052742,-0.24321459,0.4665759,-0.032390814,-0.3356444,0.44300666,0.26030922,0.3535915,-0.61741644,-0.6500406,-0.07570636
-0.5381946,-0.38862607,-0.23801537,0.454461,-0.032390814,-0.32650128,0.49029532,0.39903632,0.4766758,-0.5949914,-0.63776284,-0.047578335
-0.54850805,-0.3568892,-0.19122232,0.43023115,-0.1024759,-0.28535718,0.59433043,0.6220878,0.7440658,-0.5351913,-0.6039988,-0.019450305
-0.3525533,-0.2537443,-0.15482776,0.30302447,-0.020709965,-0.21221212,0.6227036,0.8560198,1.04541,-0.48286617,-0.5702348,0.003989721
0.029042665,-0.08712567,-0.12883162,0.060726047,0.16618359,-0.107066065,0.6006356,1.0736309,1.2915788,-0.3881826,-0.48735937,0.107125826
0.13217671,0.083460085,0.0479421,-0.1028254,0.0143325785,0.06665349,0.6006356,1.2014775,1.5929232,-0.2436656,-0.30933076,0.25245398
0.2765644,0.33338803,0.297505,-0.33906636,-0.18424185,0.32266128,0.5848727,1.1688359,1.6905417,-0.09416527,-0.14358002,0.42122215
0.5240862,0.6071187,0.5314702,-0.6177096,-0.30105034,0.578669,0.5848727,1.1688359,1.6947861,0.010484963,-0.020801676,0.50560623
0.5859665,0.7539018,0.6926462,-0.75097376,-0.45290136,0.73867387,0.56280464,1.092672,1.6523432,0.0877268,0.071282074,0.5102942
0.7716078,0.79357284,0.6510525,-0.8357782,-0.30105034,0.7432454,0.5249737,0.8913816,1.4061745,0.09520182,0.074351534,0.5102942
0.6684738,0.71026355,0.5886617,-0.7388588,-0.2893695,0.6655288,0.49029532,0.6438489,1.1175631,0.0055016177,0.0037539902,0.5149822
0.24562417,0.51984227,0.5522671,-0.47233054,-0.4879439,0.5420965,0.45246437,0.36639467,0.78226435,-0.111606985,-0.15585785,0.4962302
0.08060969,0.33735514,0.40148953,-0.2845492,-0.40617797,0.36837694,0.43670148,0.20046616,0.43423295,-0.23619059,-0.31240022,0.32277402
-0.05346458,0.14693385,0.21431737,-0.09676794,-0.27768862,0.1763711,0.41778603,0.06717931,0.15835431,-0.36824924,-0.4413175,0.1821339
-0.42474714,-0.04348746,0.15712586,0.15764542,-0.41785884,0.043795653,0.40832826,-0.057947114,-0.024149999,-0.44549108,-0.52419287,0.1680699
-0.5381946,-0.10696122,0.13112973,0.23639242,-0.45290136,-0.0019200192,0.3925654,-0.098749205,-0.13874574,-0.49034116,-0.54874855,0.13994186
-0.4763142,-0.118862554,0.08433668,0.23033497,-0.3594546,-0.029349422,0.3768025,-0.13683116,-0.20665431,-0.5227329,-0.59785986,0.12587784
-0.4763142,-0.14266522,0.053141326,0.24850734,-0.32441205,-0.06135039,0.38941282,-0.15859228,-0.21938716,-0.53768295,-0.63776284,0.10243782
-0.44537398,-0.16250077,0.0115475105,0.2545648,-0.26600778,-0.08877979,0.3925654,-0.15859228,-0.2363643,-0.560108,-0.6531101,0.0789978
-0.46600077,-0.18630344,-0.0092493985,0.27879465,-0.24264611,-0.11163763,0.3925654,-0.15859228,-0.24909718,-0.5700747,-0.6531101,0.064933784
-0.37318015,-0.17836921,-0.045643985,0.24244986,-0.16088015,-0.120780766,0.3925654,-0.15859228,-0.2703186,-0.58751637,-0.6838047,0.04149376
-0.3112997,-0.16646789,-0.061241668,0.2242775,-0.11415675,-0.120780766,0.3925654,-0.15859228,-0.2745629,-0.5949914,-0.7237077,0.03211775
-0.2803595,-0.1744021,-0.0872378,0.21216257,-0.06743336,-0.13906702,0.39571798,-0.15315199,-0.2745629,-0.58253306,-0.7237077,0.008677726
-0.20816565,-0.16646789,-0.11323394,0.1939902,0.0143325785,-0.14363861,0.40832826,-0.13411102,-0.2745629,-0.58751637,-0.7206382,-0.005386288
-0.24941927,-0.17836921,-0.10803471,0.2061051,-0.020709965,-0.14821018,0.41463342,-0.120510325,-0.2788072,-0.58004135,-0.7083604,0.013365732
-0.2700461,-0.16250077,-0.07683935,0.2061051,-0.06743336,-0.12535234,0.42724377,-0.10690963,-0.2703186,-0.5700747,-0.71142983,0.060245775
-0.22879247,-0.11489545,-0.040444758,0.15764542,-0.079114206,-0.08420822,0.4335489,-0.08786865,-0.28305143,-0.57505804,-0.69608253,0.09774982
-0.084404804,-0.055388786,-0.024847079,0.06678351,-0.009029117,-0.04306412,0.43985406,-0.08242837,-0.22363146,-0.54266626,-0.6531101,0.13994186
-0.2906729,0.008084981,0.15712586,0.07889842,-0.34777373,0.07122506,0.4650747,-0.014424879,-0.12601288,-0.47289947,-0.60706824,0.21494994
-0.30098632,0.15090097,0.34949723,-0.030135868,-0.5697099,0.24037303,0.4619221,0.045418195,-0.13874574,-0.47040778,-0.585582,0.271206
-0.115345016,0.3135525,0.46907946,-0.20580222,-0.5930715,0.3820916,0.4335489,-0.030745717,-0.19392146,-0.47539115,-0.585582,0.30871004
-0.13597183,0.33338803,0.50547403,-0.21791714,-0.6514758,0.4140926,0.41778603,-0.068827674,-0.25758576,-0.4679161,-0.57330424,0.30402204
0.32813144,0.31751958,0.25591117,-0.34512383,-0.1024759,0.29523185,0.3925654,-0.098749205,-0.32125002,-0.4803745,-0.5702348,0.25245398
0.2971912,0.17867073,0.08433668,-0.22397462,0.07273682,0.13979857,0.3768025,-0.1259506,-0.3085172,-0.45794943,-0.5671653,0.21494994
-0.012210959,-0.08712567,-0.10803471,0.07284097,0.10777937,-0.09792293,0.3768025,-0.14499158,-0.35096005,-0.54266626,-0.68073523,0.1727579
-0.21847907,-0.2537443,-0.2224177,0.26062226,0.13114107,-0.23964152,0.37364995,-0.20483464,-0.41038004,-0.59249973,-0.76668006,0.12587784
-0.4763142,-0.3806919,-0.25361305,0.43023115,0.0143325785,-0.33107284,0.3831077,-0.21027493,-0.4528229,-0.63236654,-0.8096525,0.107125826
-0.44537398,-0.36482343,-0.25361305,0.4060013,0.026013428,-0.32192972,0.37049738,-0.22115548,-0.4613115,-0.6348582,-0.8188608,0.0836858
-0.49694103,-0.36482343,-0.22761692,0.42417368,-0.020709965,-0.31278658,0.38626027,-0.19939438,-0.4528229,-0.6273832,-0.8035136,0.064933784
-0.42474714,-0.38862607,-0.29520687,0.4181162,0.08441767,-0.35393068,0.36103964,-0.23203604,-0.5164872,-0.67223334,-0.83727765,0.05086977
-0.54850805,-0.3211852,-0.1444293,0.4060013,-0.1491993,-0.24878466,0.3641922,-0.19123393,-0.4316015,-0.5949914,-0.7697495,-0.047578335
-0.30098632,-0.8726135,-0.98670405,0.75733405,0.93711966,-0.9345197,0.36734477,-0.18307352,-0.5504415,-0.9114338,-1.1135288,-0.26791456
0.19405715,-0.7258305,-1.0490948,0.49686322,1.2875451,-0.8796609,0.51866853,0.39359608,0.36632434,-0.55014133,-0.92015296,-0.019450305
2.3083053,1.9400679,1.3789443,-2.162362,-0.24264611,1.7215607,0.27592,0.4996815,2.5224218,1.8617975,1.5077887,2.160472
4.9897904,5.0740848,4.1345344,-5.342529,-1.8195606,4.738795,-1.3161322,-2.1578948,2.8831863,4.642504,4.4176354,4.7998185
2.5661404,4.209255,4.2229214,-3.9674854,-3.2913475,4.281638,-2.2177696,-4.306805,-0.749923,3.0029836,3.2205462,3.7965856
-0.9507308,0.6229871,1.2957565,-0.19974476,-1.9947734,0.9306797,-1.4706085,-3.4744425,-3.8991833,-0.96375895,-0.5364707,0.77282256
-1.3323269,-0.61871845,-0.13923006,0.86031085,-0.5930715,-0.4179326,-0.487004,-1.7498739,-2.6089203,-1.4122598,-1.4941417,-0.22103451
-1.0022979,-0.47986963,-0.123632394,0.66041464,-0.42953968,-0.33107284,0.23178391,-0.56117296,-1.1743516,-0.88153374,-1.0490701,-0.09445838
-0.6619555,-0.55127764,-0.38879296,0.6180124,0.07273682,-0.48650613,0.45246437,-0.15315199,-0.79236585,-0.83668363,-1.021445,-0.09445838
-0.5691349,-0.48383674,-0.34719914,0.53926545,0.07273682,-0.4316473,0.5123634,-0.028025575,-0.4825329,-0.68469167,-0.97847265,-0.014762299
-0.55882144,-0.5155736,-0.39919144,0.5634953,0.13114107,-0.47279143,0.5470417,0.07805987,-0.44857863,-0.7544585,-1.0091673,0.008677726
-0.41443378,-0.44416562,-0.36799604,0.46051842,0.17786445,-0.4179326,0.5470417,0.14334321,-0.3042729,-0.6797083,-0.9723338,0.055557776
-0.2803595,-0.3965603,-0.3783945,0.38782892,0.27131125,-0.39507478,0.5817201,0.20046616,-0.28305143,-0.7071167,-0.9907505,0.08837381
-0.15659863,-0.3529221,-0.38359374,0.3151394,0.34139633,-0.37221694,0.5848727,0.24126825,-0.20665431,-0.6697416,-0.9723338,0.12118984
-0.14628522,-0.32515234,-0.35239837,0.29090956,0.31803462,-0.34021598,0.61639845,0.2929509,-0.15147859,-0.66725,-0.953917,0.15400587
-0.15659863,-0.313251,-0.33160147,0.28485212,0.2829921,-0.32650128,0.6258562,0.3772752,-0.0878143,-0.6423332,-0.94470865,0.15869388
-0.13597183,-0.277547,-0.29520687,0.2545648,0.2596304,-0.28992873,0.66053456,0.4915211,0.031025724,-0.61243314,-0.9262919,0.15869388
-0.15659863,-0.26961276,-0.27440995,0.24850734,0.22458784,-0.27621406,0.7015181,0.6520093,0.1923086,-0.5949914,-0.9170835,0.15869388
-0.05346458,-0.20613898,-0.23801537,0.1758178,0.2362687,-0.22135524,0.7614171,0.8424191,0.3917901,-0.5401746,-0.90173626,0.15869388
0.111549914,-0.118862554,-0.21201923,0.060726047,0.30635378,-0.15735331,0.8276213,1.076351,0.69313437,-0.48535782,-0.8618333,0.16338187
0.12186332,-0.0038163497,-0.06644089,-0.030135868,0.14282192,-0.033920992,0.8654522,1.3048428,0.99023443,-0.38569093,-0.82499975,0.21026194
0.317818,0.23024318,0.14152817,-0.26637682,0.0143325785,0.19465737,0.93165636,1.3755665,1.2618687,-0.25861564,-0.7237077,0.41653416
0.5859665,0.48413822,0.33909878,-0.54502004,-0.055752512,0.4278073,0.8938254,1.3483651,1.3637317,-0.13403204,-0.5364707,0.6274944
0.7509811,0.73009914,0.573064,-0.781261,-0.21928439,0.6701004,0.8118583,1.326604,1.2788459,-0.024398452,-0.41676185,0.7118785
0.8231749,0.8967178,0.76023614,-0.9326976,-0.3944971,0.8483915,0.7897903,1.288522,1.2618687,0.060318407,-0.39527562,0.77282256
0.9881894,0.95622444,0.74983776,-1.0235595,-0.2893695,0.8803925,0.75511193,1.1280338,1.1769831,0.07526844,-0.41369238,0.75875854
1.0294429,0.92845464,0.69784546,-1.0114446,-0.20760356,0.83924836,0.7015181,0.8614601,0.93505865,0.025434995,-0.41062292,0.7212545
0.64784706,0.67455953,0.5626655,-0.7085715,-0.26600778,0.6335278,0.635314,0.6438489,0.5658058,-0.091673605,-0.47201207,0.6649984
0.48283252,0.41669735,0.297505,-0.4602156,-0.06743336,0.36837694,0.5848727,0.4398384,0.20928575,-0.21376555,-0.6316239,0.5149822
0.23531078,0.20644051,0.14672741,-0.23003207,-0.032390814,0.18094265,0.53443146,0.27118978,-0.08357,-0.3433325,-0.79430515,0.3649661
-0.12565842,-0.0038163497,0.053141326,0.0364962,-0.13751845,0.020937815,0.515516,0.17326476,-0.3085172,-0.4679161,-0.9232224,0.25714198
-0.22879247,-0.10696122,-0.024847079,0.15158795,-0.09079506,-0.0750651,0.5123634,0.10254112,-0.3934029,-0.5102745,-0.9723338,0.25245398
-0.19785225,-0.14266522,-0.0872378,0.16976033,-0.009029117,-0.120780766,0.49975303,0.06989945,-0.44433433,-0.53020793,-0.9968894,0.25245398
-0.16691203,-0.16646789,-0.13403085,0.1758178,0.06105597,-0.15278174,0.49344793,0.053578608,-0.49951005,-0.552633,-1.0398618,0.25245398
-0.20816565,-0.19820476,-0.15482776,0.21216257,0.06105597,-0.18021114,0.48399016,0.034537636,-0.50799865,-0.55761635,-1.0736259,0.25245398
-0.22879247,-0.22994165,-0.18602309,0.24244986,0.08441767,-0.21221212,0.49975303,0.018216796,-0.50799865,-0.567583,-1.1043204,0.25245398
-0.19785225,-0.24184297,-0.21721846,0.24850734,0.13114107,-0.23506995,0.5029056,-0.00354432,-0.50799865,-0.5725664,-1.1165982,0.275894
-0.115345016,-0.22994165,-0.24321459,0.21216257,0.212907,-0.23964152,0.5029056,-0.00354432,-0.50799865,-0.58004135,-1.1073899,0.275894
-0.115345016,-0.21804032,-0.23281613,0.20004764,0.20122615,-0.22592682,0.515516,0.023657078,-0.50799865,-0.5850247,-1.0981815,0.275894
-0.10503161,-0.2101061,-0.2224177,0.1939902,0.1895453,-0.21678367,0.51866853,0.045418195,-0.49102148,-0.57505804,-1.0920426,0.275894
-0.0740914,-0.19820476,-0.2224177,0.1758178,0.212907,-0.21221212,0.51866853,0.06989945,-0.46555576,-0.56259966,-1.0797648,0.271206
-0.09471821,-0.19027056,-0.20162079,0.1758178,0.17786445,-0.19392584,0.515516,0.105261266,-0.44857863,-0.5476496,-1.0797648,0.28527
-0.0740914,-0.17836921,-0.19642155,0.15158795,0.17786445,-0.18478271,0.5249737,0.14606336,-0.4273572,-0.5326996,-1.0613481,0.32277402
0.04966947,-0.12282967,-0.18602309,0.07889842,0.2362687,-0.15278174,0.5092108,0.15694392,-0.41038004,-0.51774955,-1.0306535,0.34152606
-0.0740914,-0.015717681,0.016746737,0.03043874,-0.055752512,-0.0019200192,0.57226235,0.18142518,-0.3891586,-0.50529116,-0.99382,0.39309412
0.04966947,0.14693385,0.16752431,-0.12705524,-0.16088015,0.15351327,0.635314,0.20862658,-0.37642574,-0.49034116,-0.9355002,0.44935018
0.43126547,0.29371694,0.17272355,-0.35118127,0.04937513,0.2449446,0.61324584,0.17054461,-0.38491434,-0.4803745,-0.846486,0.4727902
0.19405715,0.30561826,0.297505,-0.29060668,-0.23096526,0.304375,0.59433043,0.121582106,-0.37218145,-0.4604411,-0.75747174,0.48685423
0.28687778,0.29371694,0.2403135,-0.31483653,-0.11415675,0.272374,0.5817201,0.09166057,-0.49102148,-0.45296606,-0.7513328,0.4540382
0.3384448,0.20644051,0.09473514,-0.26031935,0.08441767,0.15808482,0.5533469,0.053578608,-0.5928844,-0.44549108,-0.7697495,0.41653416
0.07029628,-0.011750571,-0.050843213,-0.011963488,0.09609851,-0.029349422,0.44300666,0.031817496,-0.5801515,-0.4504744,-0.7697495,0.38840613
0.13217671,-0.19423765,-0.31600377,0.10918573,0.43484312,-0.24878466,0.33897159,-0.008984599,-0.6268387,-0.52024126,-0.7973746,0.35090208
-0.0740914,-0.3806919,-0.45638293,0.3151394,0.46988568,-0.4179326,0.33266643,-0.008984599,-0.5843958,-0.55761635,-0.7912357,0.31808606
-0.19785225,-0.47590253,-0.52397287,0.4181162,0.48156655,-0.5047924,0.30429322,-0.036185995,-0.6056172,-0.59249973,-0.8219302,0.289958
-0.22879247,-0.42036298,-0.43558604,0.3938864,0.3530772,-0.4316473,0.28222516,-0.038906135,-0.5801515,-0.560108,-0.8157913,0.25245398
-0.23910587,-0.45606697,-0.4771798,0.4181162,0.39980057,-0.47279143,0.26961485,-0.049786694,-0.60137296,-0.6149248,-0.8495554,0.23370196
-0.32161313,-0.3965603,-0.35239837,0.39994383,0.22458784,-0.38136005,0.24124163,-0.074267946,-0.5928844,-0.567583,-0.84034705,0.1821339
-0.16691203,-0.5631789,-0.65395355,0.47869083,0.6450984,-0.60993844,0.29798806,0.034537636,-0.5589301,-0.6473165,-0.8925278,0.1774459
0.04966947,-1.0312979,-1.3766459,0.7755064,1.5678854,-1.1950991,0.3200561,0.18142518,-0.4231129,-0.879042,-1.1964042,0.09774982
0.9366224,0.055690315,-0.39919144,-0.32089397,0.9721622,-0.14363861,0.43670148,0.8723406,1.1727388,0.2422105,-0.18041351,0.8431426
4.494747,3.3642607,2.1432304,-3.8887386,0.13114107,2.8827388,-0.35459572,-0.066107534,3.1802862,3.2671008,2.9749897,3.7450178
5.1857452,5.2089667,4.212523,-5.500023,-1.7961991,4.8530846,-1.9498003,-3.1480258,1.8348475,4.587687,4.5219965,5.245179
1.1016369,2.5867066,2.8347275,-2.3016837,-2.567135,2.731877,-2.079056,-4.051112,-2.6556075,1.1217707,1.5323443,2.6808405
-1.1363721,-0.24581009,0.25071195,0.5210931,-0.9318161,-0.029349422,-1.1364353,-2.514233,-3.8440077,-1.5144184,-1.2178904,0.43528616
-0.9610442,-0.50367224,-0.17562464,0.6664721,-0.34777373,-0.36764538,-0.27578124,-0.9882349,-1.921346,-1.0410008,-1.1104593,0.29933405
-0.6825823,-0.47986963,-0.2848084,0.5634953,-0.06743336,-0.39964634,0.2633097,-0.16403256,-1.1021986,-0.83917534,-0.8587638,0.275894
-0.41443378,-0.4997052,-0.44598445,0.5029207,0.2596304,-0.48193455,0.3768025,0.13246265,-0.69899154,-0.7220667,-0.78202736,0.26183
-0.2906729,-0.47590253,-0.4719806,0.454461,0.36475804,-0.48193455,0.41778603,0.24126825,-0.5928844,-0.69715,-0.73598546,0.24776596
-0.32161313,-0.4997052,-0.49797672,0.47869083,0.37643886,-0.5047924,0.4335489,0.2847905,-0.5249758,-0.70213336,-0.7390549,0.21963795
-0.23910587,-0.46003407,-0.48237905,0.42417368,0.41148144,-0.477363,0.45246437,0.333753,-0.4613115,-0.6622666,-0.6930131,0.25245398
-0.13597183,-0.45209986,-0.52397287,0.38782892,0.5166091,-0.4910777,0.47137988,0.39087594,-0.4528229,-0.67721665,-0.69608253,0.24776596
-0.09471821,-0.41242877,-0.49797672,0.33936927,0.5049282,-0.45450515,0.49975303,0.46703982,-0.37218145,-0.6373499,-0.65924907,0.25714198
-0.05346458,-0.3925932,-0.48757827,0.32119685,0.5166091,-0.44079044,0.54388916,0.5187225,-0.36369288,-0.6448249,-0.65617955,0.25245398
-0.0018975561,-0.36482343,-0.48237905,0.27879465,0.53997076,-0.4225042,0.57541496,0.61936766,-0.20665431,-0.6024664,-0.625485,0.25245398
0.059982877,-0.34102073,-0.4771798,0.24244986,0.5750133,-0.40421793,0.61955106,0.73905385,-0.045371428,-0.58751637,-0.6193461,0.25714198
0.04966947,-0.32515234,-0.45638293,0.23639242,0.53997076,-0.38593164,0.6542294,0.8859413,0.09469002,-0.55761635,-0.59785986,0.275894
0.26625097,-0.2497772,-0.46158212,0.10918573,0.6801409,-0.34478757,0.7141284,1.1280338,0.34085864,-0.51774955,-0.58251256,0.275894
0.5859665,-0.09505989,-0.4199883,-0.1028254,0.8086303,-0.23964152,0.76772225,1.3429248,0.642203,-0.4504744,-0.5579569,0.30402204
0.61690676,0.06362453,-0.22761692,-0.23003207,0.598375,-0.06135039,0.8055532,1.522454,0.93505865,-0.34084082,-0.45052585,0.43528616
0.699414,0.2897498,0.027145192,-0.4299283,0.36475804,0.1763711,0.79609543,1.6366999,1.1812273,-0.21127386,-0.30933076,0.6368704
1.0397564,0.56348044,0.20911813,-0.7388588,0.3530772,0.4140926,0.7614171,1.579577,1.1939603,-0.071740225,-0.17427461,0.8009505
1.0088161,0.7578689,0.48987636,-0.87818044,0.0143325785,0.6518141,0.739349,1.4734915,1.1260517,-0.004465072,-0.05456572,0.9415907
0.8231749,0.8094413,0.64065397,-0.860008,-0.25432694,0.74781704,0.7078232,1.3891672,1.1048301,0.027926667,-0.017732218,1.0259749
0.8850553,0.7816716,0.5782632,-0.860008,-0.1491993,0.70210135,0.67945004,1.2123581,0.98174584,0.04038503,-0.042287886,1.0119108
0.83348835,0.71819776,0.52107173,-0.79337597,-0.1258376,0.642671,0.62900877,0.93490386,0.62947005,-0.026890123,-0.07298247,0.90408665
0.6581604,0.52777654,0.3598957,-0.5995372,-0.032390814,0.4598083,0.57541496,0.6900913,0.24324003,-0.16144042,-0.21724701,0.7259425
